SCH_YEAR,SCH_CD,DIST_NAME,SCH_NAME,DISAGG_LABEL,FOUR_YEAR_GRADRATE
20112012,461,Ohio County,--District Total--,Asian,***
20112012,461,Ohio County,--District Total--,American Indian or Alaska Native,***
20112012,461,Ohio County,--District Total--,Two or more races,***
20112012,465012,Oldham County,North Oldham High School,All Students,89.7
20112012,465012,Oldham County,North Oldham High School,Male,93.2
20112012,465012,Oldham County,North Oldham High School,Female,85.9
20112012,465012,Oldham County,North Oldham High School,White (Non-Hispanic),92.1
20112012,465012,Oldham County,North Oldham High School,African American,***
20112012,465012,Oldham County,North Oldham High School,Hispanic,***
20112012,465012,Oldham County,North Oldham High School,Asian,***
20112012,465012,Oldham County,North Oldham High School,American Indian or Alaska Native,***
20112012,465012,Oldham County,North Oldham High School,Two or more races,***
20112012,465060,Oldham County,Oldham County High School,All Students,82.3
20112012,465060,Oldham County,Oldham County High School,Male,80.6
20112012,465060,Oldham County,Oldham County High School,Female,84.1
20112012,465060,Oldham County,Oldham County High School,White (Non-Hispanic),83.6
20112012,465060,Oldham County,Oldham County High School,African American,***
20112012,465060,Oldham County,Oldham County High School,Hispanic,***
20112012,465060,Oldham County,Oldham County High School,Asian,***
20112012,465060,Oldham County,Oldham County High School,American Indian or Alaska Native,***
20112012,465060,Oldham County,Oldham County High School,Two or more races,***
20112012,465095,Oldham County,South Oldham High School,All Students,81.8
20112012,465095,Oldham County,South Oldham High School,Male,79.2
20112012,465095,Oldham County,South Oldham High School,Female,85.0
20112012,465095,Oldham County,South Oldham High School,White (Non-Hispanic),82.6
20112012,465095,Oldham County,South Oldham High School,African American,***
20112012,465095,Oldham County,South Oldham High School,Hispanic,***
20112012,465095,Oldham County,South Oldham High School,Asian,***
20112012,465095,Oldham County,South Oldham High School,American Indian or Alaska Native,***
20112012,465095,Oldham County,South Oldham High School,Two or more races,***
20112012,465,Oldham County,--District Total--,All Students,85.6
20112012,465,Oldham County,--District Total--,Male,84.6
20112012,465,Oldham County,--District Total--,Female,86.7
20112012,465,Oldham County,--District Total--,White (Non-Hispanic),86.6
20112012,465,Oldham County,--District Total--,African American,80.6
20112012,465,Oldham County,--District Total--,Hispanic,75.0
20112012,465,Oldham County,--District Total--,Asian,***
20112012,465,Oldham County,--District Total--,American Indian or Alaska Native,***
20112012,465,Oldham County,--District Total--,Two or more races,***
20112012,471080,Owen County,Owen County High School,All Students,77.1
20112012,471080,Owen County,Owen County High School,Male,77.6
20112012,471080,Owen County,Owen County High School,Female,76.6
20112012,471080,Owen County,Owen County High School,White (Non-Hispanic),76.7
20112012,471080,Owen County,Owen County High School,African American,***
20112012,471080,Owen County,Owen County High School,Hispanic,***
20112012,471080,Owen County,Owen County High School,Asian,***
20112012,471080,Owen County,Owen County High School,American Indian or Alaska Native,***
20112012,471080,Owen County,Owen County High School,Two or more races,***
20112012,471,Owen County,--District Total--,All Students,77.1
20112012,471,Owen County,--District Total--,Male,77.6
20112012,471,Owen County,--District Total--,Female,76.6
20112012,471,Owen County,--District Total--,White (Non-Hispanic),76.7
20112012,471,Owen County,--District Total--,African American,***
20112012,471,Owen County,--District Total--,Hispanic,***
20112012,471,Owen County,--District Total--,Asian,***
20112012,471,Owen County,--District Total--,American Indian or Alaska Native,***
20112012,471,Owen County,--District Total--,Two or more races,***
20112012,472110,Owensboro Independent,Owensboro High School,All Students,77.8
20112012,472110,Owensboro Independent,Owensboro High School,Male,76.5
20112012,472110,Owensboro Independent,Owensboro High School,Female,79.2
20112012,472110,Owensboro Independent,Owensboro High School,White (Non-Hispanic),76.7
20112012,472110,Owensboro Independent,Owensboro High School,African American,82.8
20112012,472110,Owensboro Independent,Owensboro High School,Hispanic,***
20112012,472110,Owensboro Independent,Owensboro High School,Asian,***
20112012,472110,Owensboro Independent,Owensboro High School,American Indian or Alaska Native,***
20112012,472110,Owensboro Independent,Owensboro High School,Two or more races,***
20112012,472,Owensboro Independent,--District Total--,All Students,82.5
20112012,472,Owensboro Independent,--District Total--,Male,82.6
20112012,472,Owensboro Independent,--District Total--,Female,82.5
20112012,472,Owensboro Independent,--District Total--,White (Non-Hispanic),81.4
20112012,472,Owensboro Independent,--District Total--,African American,89.3
20112012,472,Owensboro Independent,--District Total--,Hispanic,***
20112012,472,Owensboro Independent,--District Total--,Asian,***
20112012,472,Owensboro Independent,--District Total--,American Indian or Alaska Native,***
20112012,472,Owensboro Independent,--District Total--,Two or more races,***
20112012,475080,Owsley County,Owsley County High School,All Students,79.6
20112012,475080,Owsley County,Owsley County High School,Male,75.9
20112012,475080,Owsley County,Owsley County High School,Female,83.6
20112012,475080,Owsley County,Owsley County High School,White (Non-Hispanic),80.7
20112012,475080,Owsley County,Owsley County High School,African American,***
20112012,475080,Owsley County,Owsley County High School,Hispanic,***
20112012,475080,Owsley County,Owsley County High School,Asian,***
20112012,475080,Owsley County,Owsley County High School,American Indian or Alaska Native,***
20112012,475080,Owsley County,Owsley County High School,Two or more races,***
20112012,475,Owsley County,--District Total--,All Students,79.6
20112012,475,Owsley County,--District Total--,Male,75.9
20112012,475,Owsley County,--District Total--,Female,83.6
20112012,475,Owsley County,--District Total--,White (Non-Hispanic),80.7
20112012,475,Owsley County,--District Total--,African American,***
20112012,475,Owsley County,--District Total--,Hispanic,***
20112012,475,Owsley County,--District Total--,Asian,***
20112012,475,Owsley County,--District Total--,American Indian or Alaska Native,***
20112012,475,Owsley County,--District Total--,Two or more races,***
20112012,476170,Paducah Independent,Paducah Tilghman High School,All Students,68.6
20112012,476170,Paducah Independent,Paducah Tilghman High School,Male,61.2
20112012,476170,Paducah Independent,Paducah Tilghman High School,Female,77.8
20112012,476170,Paducah Independent,Paducah Tilghman High School,White (Non-Hispanic),72.5
20112012,476170,Paducah Independent,Paducah Tilghman High School,African American,66.4
20112012,476170,Paducah Independent,Paducah Tilghman High School,Hispanic,***
20112012,476170,Paducah Independent,Paducah Tilghman High School,Asian,***
20112012,476170,Paducah Independent,Paducah Tilghman High School,American Indian or Alaska Native,***
20112012,476170,Paducah Independent,Paducah Tilghman High School,Two or more races,***
20112012,476,Paducah Independent,--District Total--,All Students,68.6
20112012,476,Paducah Independent,--District Total--,Male,61.2
20112012,476,Paducah Independent,--District Total--,Female,77.8
20112012,476,Paducah Independent,--District Total--,White (Non-Hispanic),72.5
20112012,476,Paducah Independent,--District Total--,African American,66.4
20112012,476,Paducah Independent,--District Total--,Hispanic,***
20112012,476,Paducah Independent,--District Total--,Asian,***
20112012,476,Paducah Independent,--District Total--,American Indian or Alaska Native,***
20112012,476,Paducah Independent,--District Total--,Two or more races,***
20112012,477020,Paintsville Independent,Paintsville High School,All Students,82.9
20112012,477020,Paintsville Independent,Paintsville High School,Male,89.7
20112012,477020,Paintsville Independent,Paintsville High School,Female,75.5
20112012,477020,Paintsville Independent,Paintsville High School,White (Non-Hispanic),82.2
20112012,477020,Paintsville Independent,Paintsville High School,African American,***
20112012,477020,Paintsville Independent,Paintsville High School,Hispanic,***
20112012,477020,Paintsville Independent,Paintsville High School,Asian,***
20112012,477020,Paintsville Independent,Paintsville High School,American Indian or Alaska Native,***
20112012,477020,Paintsville Independent,Paintsville High School,Two or more races,***
20112012,477,Paintsville Independent,--District Total--,All Students,82.9
20112012,477,Paintsville Independent,--District Total--,Male,89.7
20112012,477,Paintsville Independent,--District Total--,Female,75.5
20112012,477,Paintsville Independent,--District Total--,White (Non-Hispanic),82.2
20112012,477,Paintsville Independent,--District Total--,African American,***
20112012,477,Paintsville Independent,--District Total--,Hispanic,***
20112012,477,Paintsville Independent,--District Total--,Asian,***
20112012,477,Paintsville Independent,--District Total--,American Indian or Alaska Native,***
20112012,477,Paintsville Independent,--District Total--,Two or more races,***
20112012,478020,Paris Independent,Paris High School,All Students,66.2
20112012,478020,Paris Independent,Paris High School,Male,49.2
20112012,478020,Paris Independent,Paris High School,Female,82.4
20112012,478020,Paris Independent,Paris High School,White (Non-Hispanic),70.1
20112012,478020,Paris Independent,Paris High School,African American,***
20112012,478020,Paris Independent,Paris High School,Hispanic,***
20112012,478020,Paris Independent,Paris High School,Asian,***
20112012,478020,Paris Independent,Paris High School,American Indian or Alaska Native,***
20112012,478020,Paris Independent,Paris High School,Two or more races,***
20112012,478,Paris Independent,--District Total--,All Students,66.2
20112012,478,Paris Independent,--District Total--,Male,49.2
20112012,478,Paris Independent,--District Total--,Female,82.4
20112012,478,Paris Independent,--District Total--,White (Non-Hispanic),70.1
20112012,478,Paris Independent,--District Total--,African American,***
20112012,478,Paris Independent,--District Total--,Hispanic,***
20112012,478,Paris Independent,--District Total--,Asian,***
20112012,478,Paris Independent,--District Total--,American Indian or Alaska Native,***
20112012,478,Paris Independent,--District Total--,Two or more races,***
20112012,481070,Pendleton County,Pendleton County High School,All Students,86.7
20112012,481070,Pendleton County,Pendleton County High School,Male,80.5
20112012,481070,Pendleton County,Pendleton County High School,Female,93.5
20112012,481070,Pendleton County,Pendleton County High School,White (Non-Hispanic),86.4
20112012,481070,Pendleton County,Pendleton County High School,African American,***
20112012,481070,Pendleton County,Pendleton County High School,Hispanic,***
20112012,481070,Pendleton County,Pendleton County High School,Asian,***
20112012,481070,Pendleton County,Pendleton County High School,American Indian or Alaska Native,***
20112012,481070,Pendleton County,Pendleton County High School,Two or more races,***
20112012,481,Pendleton County,--District Total--,All Students,86.7
20112012,481,Pendleton County,--District Total--,Male,80.5
20112012,481,Pendleton County,--District Total--,Female,93.5
20112012,481,Pendleton County,--District Total--,White (Non-Hispanic),86.4
20112012,481,Pendleton County,--District Total--,African American,***
20112012,481,Pendleton County,--District Total--,Hispanic,***
20112012,481,Pendleton County,--District Total--,Asian,***
20112012,481,Pendleton County,--District Total--,American Indian or Alaska Native,***
20112012,481,Pendleton County,--District Total--,Two or more races,***
20112012,485130,Perry County,Buckhorn School,All Students,82.6
20112012,485130,Perry County,Buckhorn School,Male,71.7
20112012,485130,Perry County,Buckhorn School,Female,92.9
20112012,485130,Perry County,Buckhorn School,White (Non-Hispanic),81.9
20112012,485130,Perry County,Buckhorn School,African American,***
20112012,485130,Perry County,Buckhorn School,Hispanic,***
20112012,485130,Perry County,Buckhorn School,Asian,***
20112012,485130,Perry County,Buckhorn School,American Indian or Alaska Native,***
20112012,485130,Perry County,Buckhorn School,Two or more races,***
20112012,485250,Perry County,Perry County Central High School,All Students,77.4
20112012,485250,Perry County,Perry County Central High School,Male,79.1
20112012,485250,Perry County,Perry County Central High School,Female,75.6
20112012,485250,Perry County,Perry County Central High School,White (Non-Hispanic),77.7
20112012,485250,Perry County,Perry County Central High School,African American,***
20112012,485250,Perry County,Perry County Central High School,Hispanic,***
20112012,485250,Perry County,Perry County Central High School,Asian,***
20112012,485250,Perry County,Perry County Central High School,American Indian or Alaska Native,***
20112012,485250,Perry County,Perry County Central High School,Two or more races,***
20112012,485,Perry County,--District Total--,All Students,78.3
20112012,485,Perry County,--District Total--,Male,77.9
20112012,485,Perry County,--District Total--,Female,78.7
20112012,485,Perry County,--District Total--,White (Non-Hispanic),78.4
20112012,485,Perry County,--District Total--,African American,***
20112012,485,Perry County,--District Total--,Hispanic,***
20112012,485,Perry County,--District Total--,Asian,***
20112012,485,Perry County,--District Total--,American Indian or Alaska Native,***
20112012,485,Perry County,--District Total--,Two or more races,***
20112012,491090,Pike County,Belfry High School,All Students,81.4
20112012,491090,Pike County,Belfry High School,Male,80.4
20112012,491090,Pike County,Belfry High School,Female,82.4
20112012,491090,Pike County,Belfry High School,White (Non-Hispanic),79.9
20112012,491090,Pike County,Belfry High School,African American,***
20112012,491090,Pike County,Belfry High School,Hispanic,***
20112012,491090,Pike County,Belfry High School,Asian,***
20112012,491090,Pike County,Belfry High School,American Indian or Alaska Native,***
20112012,491090,Pike County,Belfry High School,Two or more races,***
20112012,491054,Pike County,East Ridge High School,All Students,74.4
20112012,491054,Pike County,East Ridge High School,Male,75.3
20112012,491054,Pike County,East Ridge High School,Female,73.5
20112012,491054,Pike County,East Ridge High School,White (Non-Hispanic),74.5
20112012,491054,Pike County,East Ridge High School,African American,***
20112012,491054,Pike County,East Ridge High School,Hispanic,***
20112012,491054,Pike County,East Ridge High School,Asian,***
20112012,491054,Pike County,East Ridge High School,American Indian or Alaska Native,***
20112012,491054,Pike County,East Ridge High School,Two or more races,***
20112012,491954,Pike County,Phelps High School,All Students,85.5
20112012,491954,Pike County,Phelps High School,Male,81.8
20112012,491954,Pike County,Phelps High School,Female,89.7
20112012,491954,Pike County,Phelps High School,White (Non-Hispanic),85.5
20112012,491954,Pike County,Phelps High School,African American,***
20112012,491954,Pike County,Phelps High School,Hispanic,***
20112012,491954,Pike County,Phelps High School,Asian,***
20112012,491954,Pike County,Phelps High School,American Indian or Alaska Native,***
20112012,491954,Pike County,Phelps High School,Two or more races,***
20112012,491190,Pike County,Pike County Central High School,All Students,90.7
20112012,491190,Pike County,Pike County Central High School,Male,80.2
20112012,491190,Pike County,Pike County Central High School,Female,100.0
20112012,491190,Pike County,Pike County Central High School,White (Non-Hispanic),91.7
20112012,491190,Pike County,Pike County Central High School,African American,***
20112012,491190,Pike County,Pike County Central High School,Hispanic,***
20112012,491190,Pike County,Pike County Central High School,Asian,***
20112012,491190,Pike County,Pike County Central High School,American Indian or Alaska Native,***
20112012,491190,Pike County,Pike County Central High School,Two or more races,***
20112012,491980,Pike County,Shelby Valley High School,All Students,81.2
20112012,491980,Pike County,Shelby Valley High School,Male,82.4
20112012,491980,Pike County,Shelby Valley High School,Female,80.0
20112012,491980,Pike County,Shelby Valley High School,White (Non-Hispanic),81.2
20112012,491980,Pike County,Shelby Valley High School,African American,***
20112012,491980,Pike County,Shelby Valley High School,Hispanic,***
20112012,491980,Pike County,Shelby Valley High School,Asian,***
20112012,491980,Pike County,Shelby Valley High School,American Indian or Alaska Native,***
20112012,491980,Pike County,Shelby Valley High School,Two or more races,***
20112012,491,Pike County,--District Total--,All Students,80.4
20112012,491,Pike County,--District Total--,Male,78.0
20112012,491,Pike County,--District Total--,Female,82.9
20112012,491,Pike County,--District Total--,White (Non-Hispanic),80.4
20112012,491,Pike County,--District Total--,African American,***
20112012,491,Pike County,--District Total--,Hispanic,***
20112012,491,Pike County,--District Total--,Asian,***
20112012,491,Pike County,--District Total--,American Indian or Alaska Native,***
20112012,491,Pike County,--District Total--,Two or more races,***
20112012,492030,Pikeville Independent,Pikeville High School,All Students,88.1
20112012,492030,Pikeville Independent,Pikeville High School,Male,90.7
20112012,492030,Pikeville Independent,Pikeville High School,Female,85.4
20112012,492030,Pikeville Independent,Pikeville High School,White (Non-Hispanic),87.3
20112012,492030,Pikeville Independent,Pikeville High School,African American,***
20112012,492030,Pikeville Independent,Pikeville High School,Hispanic,***
20112012,492030,Pikeville Independent,Pikeville High School,Asian,***
20112012,492030,Pikeville Independent,Pikeville High School,American Indian or Alaska Native,***
20112012,492030,Pikeville Independent,Pikeville High School,Two or more races,***
20112012,492,Pikeville Independent,--District Total--,All Students,88.1
20112012,492,Pikeville Independent,--District Total--,Male,90.7
20112012,492,Pikeville Independent,--District Total--,Female,85.4
20112012,492,Pikeville Independent,--District Total--,White (Non-Hispanic),87.3
20112012,492,Pikeville Independent,--District Total--,African American,***
20112012,492,Pikeville Independent,--District Total--,Hispanic,***
20112012,492,Pikeville Independent,--District Total--,Asian,***
20112012,492,Pikeville Independent,--District Total--,American Indian or Alaska Native,***
20112012,492,Pikeville Independent,--District Total--,Two or more races,***
20112012,493020,Pineville Independent,Pineville High School,All Students,77.3
20112012,493020,Pineville Independent,Pineville High School,Male,71.0
20112012,493020,Pineville Independent,Pineville High School,Female,84.2
20112012,493020,Pineville Independent,Pineville High School,White (Non-Hispanic),80.0
20112012,493020,Pineville Independent,Pineville High School,African American,***
20112012,493020,Pineville Independent,Pineville High School,Hispanic,***
20112012,493020,Pineville Independent,Pineville High School,Asian,***
20112012,493020,Pineville Independent,Pineville High School,American Indian or Alaska Native,***
20112012,493020,Pineville Independent,Pineville High School,Two or more races,***
20112012,493,Pineville Independent,--District Total--,All Students,77.3
20112012,493,Pineville Independent,--District Total--,Male,71.0
20112012,493,Pineville Independent,--District Total--,Female,84.2
20112012,493,Pineville Independent,--District Total--,White (Non-Hispanic),80.0
20112012,493,Pineville Independent,--District Total--,African American,***
20112012,493,Pineville Independent,--District Total--,Hispanic,***
20112012,493,Pineville Independent,--District Total--,Asian,***
20112012,493,Pineville Independent,--District Total--,American Indian or Alaska Native,***
20112012,493,Pineville Independent,--District Total--,Two or more races,***
20112012,495040,Powell County,Powell County High School,All Students,78.0
20112012,495040,Powell County,Powell County High School,Male,74.1
20112012,495040,Powell County,Powell County High School,Female,82.1
20112012,495040,Powell County,Powell County High School,White (Non-Hispanic),78.3
20112012,495040,Powell County,Powell County High School,African American,***
20112012,495040,Powell County,Powell County High School,Hispanic,***
20112012,495040,Powell County,Powell County High School,Asian,***
20112012,495040,Powell County,Powell County High School,American Indian or Alaska Native,***
20112012,495040,Powell County,Powell County High School,Two or more races,***
20112012,495,Powell County,--District Total--,All Students,78.0
20112012,495,Powell County,--District Total--,Male,74.1
20112012,495,Powell County,--District Total--,Female,82.1
20112012,495,Powell County,--District Total--,White (Non-Hispanic),78.3
20112012,495,Powell County,--District Total--,African American,***
20112012,495,Powell County,--District Total--,Hispanic,***
20112012,495,Powell County,--District Total--,Asian,***
20112012,495,Powell County,--District Total--,American Indian or Alaska Native,***
20112012,495,Powell County,--District Total--,Two or more races,***
20112012,501380,Pulaski County,Pulaski County High School,All Students,76.4
20112012,501380,Pulaski County,Pulaski County High School,Male,74.0
20112012,501380,Pulaski County,Pulaski County High School,Female,79.5
20112012,501380,Pulaski County,Pulaski County High School,White (Non-Hispanic),77.7
20112012,501380,Pulaski County,Pulaski County High School,African American,***
20112012,501380,Pulaski County,Pulaski County High School,Hispanic,***
20112012,501380,Pulaski County,Pulaski County High School,Asian,***
20112012,501380,Pulaski County,Pulaski County High School,American Indian or Alaska Native,***
20112012,501380,Pulaski County,Pulaski County High School,Two or more races,***
20112012,501400,Pulaski County,Southwestern High School,All Students,78.3
20112012,501400,Pulaski County,Southwestern High School,Male,77.0
20112012,501400,Pulaski County,Southwestern High School,Female,79.6
20112012,501400,Pulaski County,Southwestern High School,White (Non-Hispanic),79.3
20112012,501400,Pulaski County,Southwestern High School,African American,***
20112012,501400,Pulaski County,Southwestern High School,Hispanic,***
20112012,501400,Pulaski County,Southwestern High School,Asian,***
20112012,501400,Pulaski County,Southwestern High School,American Indian or Alaska Native,***
20112012,501400,Pulaski County,Southwestern High School,Two or more races,***
20112012,501,Pulaski County,--District Total--,All Students,80.2
20112012,501,Pulaski County,--District Total--,Male,76.6
20112012,501,Pulaski County,--District Total--,Female,84.6
20112012,501,Pulaski County,--District Total--,White (Non-Hispanic),81.8
20112012,501,Pulaski County,--District Total--,African American,***
20112012,501,Pulaski County,--District Total--,Hispanic,***
20112012,501,Pulaski County,--District Total--,Asian,***
20112012,501,Pulaski County,--District Total--,American Indian or Alaska Native,***
20112012,501,Pulaski County,--District Total--,Two or more races,***
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,All Students,84.9
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,Male,82.4
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,Female,87.2
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,White (Non-Hispanic),85.5
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,African American,***
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,Hispanic,***
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,Asian,***
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,American Indian or Alaska Native,***
20112012,502020,Raceland-Worthington Independent,Raceland-Worthington High School,Two or more races,***
20112012,502,Raceland-Worthington Independent,--District Total--,All Students,77.0
20112012,502,Raceland-Worthington Independent,--District Total--,Male,68.3
20112012,502,Raceland-Worthington Independent,--District Total--,Female,86.1
20112012,502,Raceland-Worthington Independent,--District Total--,White (Non-Hispanic),78.0
20112012,502,Raceland-Worthington Independent,--District Total--,African American,***
20112012,502,Raceland-Worthington Independent,--District Total--,Hispanic,***
20112012,502,Raceland-Worthington Independent,--District Total--,Asian,***
20112012,502,Raceland-Worthington Independent,--District Total--,American Indian or Alaska Native,***
20112012,502,Raceland-Worthington Independent,--District Total--,Two or more races,***
20112012,505010,Robertson County,Deming School,All Students,79.1
20112012,505010,Robertson County,Deming School,Male,***
20112012,505010,Robertson County,Deming School,Female,***
20112012,505010,Robertson County,Deming School,White (Non-Hispanic),81.0
20112012,505010,Robertson County,Deming School,African American,***
20112012,505010,Robertson County,Deming School,Hispanic,***
20112012,505010,Robertson County,Deming School,Asian,***
20112012,505010,Robertson County,Deming School,American Indian or Alaska Native,***
20112012,505010,Robertson County,Deming School,Two or more races,***
20112012,505,Robertson County,--District Total--,All Students,79.1
20112012,505,Robertson County,--District Total--,Male,***
20112012,505,Robertson County,--District Total--,Female,***
20112012,505,Robertson County,--District Total--,White (Non-Hispanic),81.0
20112012,505,Robertson County,--District Total--,African American,***
20112012,505,Robertson County,--District Total--,Hispanic,***
20112012,505,Robertson County,--District Total--,Asian,***
20112012,505,Robertson County,--District Total--,American Indian or Alaska Native,***
20112012,505,Robertson County,--District Total--,Two or more races,***
20112012,511310,Rockcastle County,Rockcastle County High School,All Students,77.8
20112012,511310,Rockcastle County,Rockcastle County High School,Male,74.7
20112012,511310,Rockcastle County,Rockcastle County High School,Female,81.3
20112012,511310,Rockcastle County,Rockcastle County High School,White (Non-Hispanic),77.8
20112012,511310,Rockcastle County,Rockcastle County High School,African American,***
20112012,511310,Rockcastle County,Rockcastle County High School,Hispanic,***
20112012,511310,Rockcastle County,Rockcastle County High School,Asian,***
20112012,511310,Rockcastle County,Rockcastle County High School,American Indian or Alaska Native,***
20112012,511310,Rockcastle County,Rockcastle County High School,Two or more races,***
20112012,511,Rockcastle County,--District Total--,All Students,81.3
20112012,511,Rockcastle County,--District Total--,Male,80.0
20112012,511,Rockcastle County,--District Total--,Female,82.8
20112012,511,Rockcastle County,--District Total--,White (Non-Hispanic),81.4
20112012,511,Rockcastle County,--District Total--,African American,***
20112012,511,Rockcastle County,--District Total--,Hispanic,***
20112012,511,Rockcastle County,--District Total--,Asian,***
20112012,511,Rockcastle County,--District Total--,American Indian or Alaska Native,***
20112012,511,Rockcastle County,--District Total--,Two or more races,***
20112012,515180,Rowan County,Rowan County Senior High School,All Students,74.9
20112012,515180,Rowan County,Rowan County Senior High School,Male,73.2
20112012,515180,Rowan County,Rowan County Senior High School,Female,77.0
20112012,515180,Rowan County,Rowan County Senior High School,White (Non-Hispanic),75.1
20112012,515180,Rowan County,Rowan County Senior High School,African American,***
20112012,515180,Rowan County,Rowan County Senior High School,Hispanic,***
20112012,515180,Rowan County,Rowan County Senior High School,Asian,***
20112012,515180,Rowan County,Rowan County Senior High School,American Indian or Alaska Native,***
20112012,515180,Rowan County,Rowan County Senior High School,Two or more races,***
20112012,515,Rowan County,--District Total--,All Students,70.9
20112012,515,Rowan County,--District Total--,Male,73.2
20112012,515,Rowan County,--District Total--,Female,68.5
20112012,515,Rowan County,--District Total--,White (Non-Hispanic),72.8
20112012,515,Rowan County,--District Total--,African American,***
20112012,515,Rowan County,--District Total--,Hispanic,***
20112012,515,Rowan County,--District Total--,Asian,***
20112012,515,Rowan County,--District Total--,American Indian or Alaska Native,***
20112012,515,Rowan County,--District Total--,Two or more races,***
20112012,521240,Russell County,Russell County High School,All Students,85.3
20112012,521240,Russell County,Russell County High School,Male,87.0
20112012,521240,Russell County,Russell County High School,Female,83.7
20112012,521240,Russell County,Russell County High School,White (Non-Hispanic),83.9
20112012,521240,Russell County,Russell County High School,African American,***
20112012,521240,Russell County,Russell County High School,Hispanic,***
20112012,521240,Russell County,Russell County High School,Asian,***
20112012,521240,Russell County,Russell County High School,American Indian or Alaska Native,***
20112012,521240,Russell County,Russell County High School,Two or more races,***
20112012,521,Russell County,--District Total--,All Students,85.3
20112012,521,Russell County,--District Total--,Male,87.0
20112012,521,Russell County,--District Total--,Female,83.7
20112012,521,Russell County,--District Total--,White (Non-Hispanic),83.9
20112012,521,Russell County,--District Total--,African American,***
20112012,521,Russell County,--District Total--,Hispanic,***
20112012,521,Russell County,--District Total--,Asian,***
20112012,521,Russell County,--District Total--,American Indian or Alaska Native,***
20112012,521,Russell County,--District Total--,Two or more races,***
20112012,522050,Russell Independent,Russell High School,All Students,90.3
20112012,522050,Russell Independent,Russell High School,Male,87.0
20112012,522050,Russell Independent,Russell High School,Female,93.7
20112012,522050,Russell Independent,Russell High School,White (Non-Hispanic),90.5
20112012,522050,Russell Independent,Russell High School,African American,***
20112012,522050,Russell Independent,Russell High School,Hispanic,***
20112012,522050,Russell Independent,Russell High School,Asian,***
20112012,522050,Russell Independent,Russell High School,American Indian or Alaska Native,***
20112012,522050,Russell Independent,Russell High School,Two or more races,***
20112012,522,Russell Independent,--District Total--,All Students,90.3
20112012,522,Russell Independent,--District Total--,Male,87.0
20112012,522,Russell Independent,--District Total--,Female,93.7
20112012,522,Russell Independent,--District Total--,White (Non-Hispanic),90.5
20112012,522,Russell Independent,--District Total--,African American,***
20112012,522,Russell Independent,--District Total--,Hispanic,***
20112012,522,Russell Independent,--District Total--,Asian,***
20112012,522,Russell Independent,--District Total--,American Indian or Alaska Native,***
20112012,522,Russell Independent,--District Total--,Two or more races,***
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,All Students,90.7
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,Male,96.2
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,Female,84.5
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,White (Non-Hispanic),90.0
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,African American,***
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,Hispanic,***
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,Asian,***
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,American Indian or Alaska Native,***
20112012,523030,Russellville Independent,Russellville Junior/Senior High School,Two or more races,***
20112012,523,Russellville Independent,--District Total--,All Students,90.7
20112012,523,Russellville Independent,--District Total--,Male,96.2
20112012,523,Russellville Independent,--District Total--,Female,84.5
20112012,523,Russellville Independent,--District Total--,White (Non-Hispanic),90.0
20112012,523,Russellville Independent,--District Total--,African American,***
20112012,523,Russellville Independent,--District Total--,Hispanic,***
20112012,523,Russellville Independent,--District Total--,Asian,***
20112012,523,Russellville Independent,--District Total--,American Indian or Alaska Native,***
20112012,523,Russellville Independent,--District Total--,Two or more races,***
20112012,525040,Scott County,Scott County High School,All Students,76.8
20112012,525040,Scott County,Scott County High School,Male,72.1
20112012,525040,Scott County,Scott County High School,Female,81.3
20112012,525040,Scott County,Scott County High School,White (Non-Hispanic),75.7
20112012,525040,Scott County,Scott County High School,African American,85.0
20112012,525040,Scott County,Scott County High School,Hispanic,***
20112012,525040,Scott County,Scott County High School,Asian,***
20112012,525040,Scott County,Scott County High School,American Indian or Alaska Native,***
20112012,525040,Scott County,Scott County High School,Two or more races,***
20112012,525,Scott County,--District Total--,All Students,76.8
20112012,525,Scott County,--District Total--,Male,72.1
20112012,525,Scott County,--District Total--,Female,81.3
20112012,525,Scott County,--District Total--,White (Non-Hispanic),75.7
20112012,525,Scott County,--District Total--,African American,85.0
20112012,525,Scott County,--District Total--,Hispanic,***
20112012,525,Scott County,--District Total--,Asian,***
20112012,525,Scott County,--District Total--,American Indian or Alaska Native,***
20112012,525,Scott County,--District Total--,Two or more races,***
20112012,531040,Shelby County,Martha Layne Collins High School,All Students,82.4
20112012,531040,Shelby County,Martha Layne Collins High School,Male,
20112012,531040,Shelby County,Martha Layne Collins High School,Female,
