SCH_YEAR,SCH_NAME,SCH_CD,COHORT_TYPE,TARGET_LABEL,DISAGG_LABEL,FOUR_YR_GRADRATE
20152016,Nicholas County High School,455030,FOUR YEAR,Denominator Count,Migrant,***
20152016,Nicholas County High School,455030,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Nicholas County High School,455030,FOUR YEAR,Denominator Count,Two or more races,***
20152016,Nicholas County High School,455030,FOUR YEAR,Denominator Count,White (Non-Hispanic),79
20152016,---District Total---,455,FIVE YEAR,Actual Score,African American,
20152016,---District Total---,455,FIVE YEAR,Actual Score,All Students,92.6
20152016,---District Total---,455,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,---District Total---,455,FIVE YEAR,Actual Score,Asian,
20152016,---District Total---,455,FIVE YEAR,Actual Score,Disability-With IEP (Total),***
20152016,---District Total---,455,FIVE YEAR,Actual Score,English Learners,
20152016,---District Total---,455,FIVE YEAR,Actual Score,Female,96.0
20152016,---District Total---,455,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,92.3
20152016,---District Total---,455,FIVE YEAR,Actual Score,GAP,92.3
20152016,---District Total---,455,FIVE YEAR,Actual Score,Hispanic,***
20152016,---District Total---,455,FIVE YEAR,Actual Score,Male,90.7
20152016,---District Total---,455,FIVE YEAR,Actual Score,Migrant,
20152016,---District Total---,455,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FIVE YEAR,Actual Score,Two or more races,
20152016,---District Total---,455,FIVE YEAR,Actual Score,White (Non-Hispanic),92.3
20152016,---District Total---,455,FIVE YEAR,Numerator Count,African American,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,All Students,63
20152016,---District Total---,455,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Asian,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Disability-With IEP (Total),***
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Female,24
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,36
20152016,---District Total---,455,FIVE YEAR,Numerator Count,GAP,36
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Hispanic,***
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Male,39
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Migrant,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,Two or more races,
20152016,---District Total---,455,FIVE YEAR,Numerator Count,White (Non-Hispanic),60
20152016,---District Total---,455,FIVE YEAR,Denominator Count,African American,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,All Students,68
20152016,---District Total---,455,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Asian,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Disability-With IEP (Total),***
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Female,25
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,39
20152016,---District Total---,455,FIVE YEAR,Denominator Count,GAP,39
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Hispanic,***
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Male,43
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Migrant,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,Two or more races,
20152016,---District Total---,455,FIVE YEAR,Denominator Count,White (Non-Hispanic),65
20152016,---District Total---,455,FOUR YEAR,Delivery Target,African American,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,All Students,96.8
20152016,---District Total---,455,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Asian,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Disability-With IEP (Total),
20152016,---District Total---,455,FOUR YEAR,Delivery Target,English Learners,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Female,98.0
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,94.9
20152016,---District Total---,455,FOUR YEAR,Delivery Target,GAP,94.9
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Hispanic,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Male,94.4
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Migrant,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,Two or more races,
20152016,---District Total---,455,FOUR YEAR,Delivery Target,White (Non-Hispanic),96.7
20152016,---District Total---,455,FOUR YEAR,Actual Score,African American,
20152016,---District Total---,455,FOUR YEAR,Actual Score,All Students,95.0
20152016,---District Total---,455,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20152016,---District Total---,455,FOUR YEAR,Actual Score,Asian,
20152016,---District Total---,455,FOUR YEAR,Actual Score,Disability-With IEP (Total),83.3
20152016,---District Total---,455,FOUR YEAR,Actual Score,English Learners,
20152016,---District Total---,455,FOUR YEAR,Actual Score,Female,97.6
20152016,---District Total---,455,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,93.0
20152016,---District Total---,455,FOUR YEAR,Actual Score,GAP,91.5
20152016,---District Total---,455,FOUR YEAR,Actual Score,Hispanic,
20152016,---District Total---,455,FOUR YEAR,Actual Score,Male,92.1
20152016,---District Total---,455,FOUR YEAR,Actual Score,Migrant,***
20152016,---District Total---,455,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FOUR YEAR,Actual Score,Two or more races,***
20152016,---District Total---,455,FOUR YEAR,Actual Score,White (Non-Hispanic),94.9
20152016,---District Total---,455,FOUR YEAR,Met Target,African American,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,All Students,No
20152016,---District Total---,455,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Asian,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Disability-With IEP (Total),N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,English Learners,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Female,No
20152016,---District Total---,455,FOUR YEAR,Met Target,Free/Reduced-Price Meals,No
20152016,---District Total---,455,FOUR YEAR,Met Target,GAP,No
20152016,---District Total---,455,FOUR YEAR,Met Target,Hispanic,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Male,No
20152016,---District Total---,455,FOUR YEAR,Met Target,Migrant,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,Two or more races,N/A
20152016,---District Total---,455,FOUR YEAR,Met Target,White (Non-Hispanic),No
20152016,---District Total---,455,FOUR YEAR,Numerator Count,African American,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,All Students,76
20152016,---District Total---,455,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Asian,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Disability-With IEP (Total),10
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Female,41
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,40
20152016,---District Total---,455,FOUR YEAR,Numerator Count,GAP,43
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Hispanic,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Limited English Proficiency,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Male,35
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Migrant,***
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FOUR YEAR,Numerator Count,Two or more races,***
20152016,---District Total---,455,FOUR YEAR,Numerator Count,White (Non-Hispanic),75
20152016,---District Total---,455,FOUR YEAR,Denominator Count,African American,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,All Students,80
20152016,---District Total---,455,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Asian,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Disability-With IEP (Total),12
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Female,42
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,43
20152016,---District Total---,455,FOUR YEAR,Denominator Count,GAP,47
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Hispanic,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Limited English Proficiency,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Male,38
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Migrant,***
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,455,FOUR YEAR,Denominator Count,Two or more races,***
20152016,---District Total---,455,FOUR YEAR,Denominator Count,White (Non-Hispanic),79
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,African American,***
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,All Students,95.1
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Asian,
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Disability-With IEP (Total),91.7
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,English Learners,
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Female,94.5
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,92.2
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,GAP,92.7
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Hispanic,***
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Male,95.6
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Migrant,***
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,Two or more races,***
20152016,Ohio County High School,461155,FIVE YEAR,Actual Score,White (Non-Hispanic),95.2
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,African American,***
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,All Students,251
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Asian,
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Disability-With IEP (Total),22
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Female,121
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,142
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,GAP,152
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Hispanic,***
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Male,130
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Migrant,***
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,Two or more races,***
20152016,Ohio County High School,461155,FIVE YEAR,Numerator Count,White (Non-Hispanic),237
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,African American,***
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,All Students,264
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Asian,
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Disability-With IEP (Total),24
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Female,128
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,154
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,GAP,164
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Hispanic,***
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Male,136
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Migrant,***
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,Two or more races,***
20152016,Ohio County High School,461155,FIVE YEAR,Denominator Count,White (Non-Hispanic),249
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,African American,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,All Students,92.5
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Asian,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Disability-With IEP (Total),87.6
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,English Learners,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Female,92.8
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,89.2
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,GAP,89.5
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Hispanic,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Male,92.2
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Migrant,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,Two or more races,
20152016,Ohio County High School,461155,FOUR YEAR,Delivery Target,White (Non-Hispanic),92.4
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,African American,
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,All Students,92.5
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Asian,***
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Disability-With IEP (Total),70.8
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,English Learners,***
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Female,94.6
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,90.6
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,GAP,89.8
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Hispanic,92.3
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Male,90.6
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Migrant,***
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,Two or more races,***
20152016,Ohio County High School,461155,FOUR YEAR,Actual Score,White (Non-Hispanic),92.4
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,African American,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,All Students,Yes
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Asian,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Disability-With IEP (Total),No
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,English Learners,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Female,Yes
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Free/Reduced-Price Meals,Yes
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,GAP,Yes
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Hispanic,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Male,No
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Migrant,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,Two or more races,N/A
20152016,Ohio County High School,461155,FOUR YEAR,Met Target,White (Non-Hispanic),Yes
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,African American,
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,All Students,248
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Asian,***
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Disability-With IEP (Total),17
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Female,122
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,145
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,GAP,149
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Hispanic,12
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Limited English Proficiency,***
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Male,126
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Migrant,***
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,Two or more races,***
20152016,Ohio County High School,461155,FOUR YEAR,Numerator Count,White (Non-Hispanic),232
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,African American,
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,All Students,268
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Asian,***
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Disability-With IEP (Total),24
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Female,129
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,160
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,GAP,166
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Hispanic,13
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Limited English Proficiency,***
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Male,139
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Migrant,***
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,Two or more races,***
20152016,Ohio County High School,461155,FOUR YEAR,Denominator Count,White (Non-Hispanic),251
20152016,---District Total---,461,FIVE YEAR,Actual Score,African American,***
20152016,---District Total---,461,FIVE YEAR,Actual Score,All Students,94.3
20152016,---District Total---,461,FIVE YEAR,Actual Score,American Indian or Alaska Native,
20152016,---District Total---,461,FIVE YEAR,Actual Score,Asian,
20152016,---District Total---,461,FIVE YEAR,Actual Score,Disability-With IEP (Total),88.5
20152016,---District Total---,461,FIVE YEAR,Actual Score,English Learners,
20152016,---District Total---,461,FIVE YEAR,Actual Score,Female,93.2
20152016,---District Total---,461,FIVE YEAR,Actual Score,Free/Reduced-Price Meals,91.6
20152016,---District Total---,461,FIVE YEAR,Actual Score,GAP,92.0
20152016,---District Total---,461,FIVE YEAR,Actual Score,Hispanic,90.0
20152016,---District Total---,461,FIVE YEAR,Actual Score,Male,95.2
20152016,---District Total---,461,FIVE YEAR,Actual Score,Migrant,***
20152016,---District Total---,461,FIVE YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FIVE YEAR,Actual Score,Two or more races,***
20152016,---District Total---,461,FIVE YEAR,Actual Score,White (Non-Hispanic),94.3
20152016,---District Total---,461,FIVE YEAR,Numerator Count,African American,***
20152016,---District Total---,461,FIVE YEAR,Numerator Count,All Students,263
20152016,---District Total---,461,FIVE YEAR,Numerator Count,American Indian or Alaska Native,
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Asian,
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Disability-With IEP (Total),23
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Female,123
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Free/Reduced-Price Meals,152
20152016,---District Total---,461,FIVE YEAR,Numerator Count,GAP,162
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Hispanic,9
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Limited English Proficiency,
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Male,140
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Migrant,***
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FIVE YEAR,Numerator Count,Two or more races,***
20152016,---District Total---,461,FIVE YEAR,Numerator Count,White (Non-Hispanic),248
20152016,---District Total---,461,FIVE YEAR,Denominator Count,African American,***
20152016,---District Total---,461,FIVE YEAR,Denominator Count,All Students,279
20152016,---District Total---,461,FIVE YEAR,Denominator Count,American Indian or Alaska Native,
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Asian,
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Disability-With IEP (Total),26
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Female,132
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Free/Reduced-Price Meals,166
20152016,---District Total---,461,FIVE YEAR,Denominator Count,GAP,176
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Hispanic,10
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Limited English Proficiency,
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Male,147
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Migrant,***
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FIVE YEAR,Denominator Count,Two or more races,***
20152016,---District Total---,461,FIVE YEAR,Denominator Count,White (Non-Hispanic),263
20152016,---District Total---,461,FOUR YEAR,Delivery Target,African American,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,All Students,92.8
20152016,---District Total---,461,FOUR YEAR,Delivery Target,American Indian or Alaska Native,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Asian,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Disability-With IEP (Total),87.6
20152016,---District Total---,461,FOUR YEAR,Delivery Target,English Learners,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Female,93.0
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Free/Reduced-Price Meals,89.9
20152016,---District Total---,461,FOUR YEAR,Delivery Target,GAP,90.2
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Hispanic,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Male,92.6
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Migrant,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,Two or more races,
20152016,---District Total---,461,FOUR YEAR,Delivery Target,White (Non-Hispanic),92.7
20152016,---District Total---,461,FOUR YEAR,Actual Score,African American,
20152016,---District Total---,461,FOUR YEAR,Actual Score,All Students,90.1
20152016,---District Total---,461,FOUR YEAR,Actual Score,American Indian or Alaska Native,
20152016,---District Total---,461,FOUR YEAR,Actual Score,Asian,***
20152016,---District Total---,461,FOUR YEAR,Actual Score,Disability-With IEP (Total),66.7
20152016,---District Total---,461,FOUR YEAR,Actual Score,English Learners,***
20152016,---District Total---,461,FOUR YEAR,Actual Score,Female,91.9
20152016,---District Total---,461,FOUR YEAR,Actual Score,Free/Reduced-Price Meals,87.2
20152016,---District Total---,461,FOUR YEAR,Actual Score,GAP,86.5
20152016,---District Total---,461,FOUR YEAR,Actual Score,Hispanic,92.3
20152016,---District Total---,461,FOUR YEAR,Actual Score,Male,88.4
20152016,---District Total---,461,FOUR YEAR,Actual Score,Migrant,***
20152016,---District Total---,461,FOUR YEAR,Actual Score,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FOUR YEAR,Actual Score,Two or more races,***
20152016,---District Total---,461,FOUR YEAR,Actual Score,White (Non-Hispanic),90.1
20152016,---District Total---,461,FOUR YEAR,Met Target,African American,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,All Students,No
20152016,---District Total---,461,FOUR YEAR,Met Target,American Indian or Alaska Native,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Asian,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Disability-With IEP (Total),No
20152016,---District Total---,461,FOUR YEAR,Met Target,English Learners,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Female,No
20152016,---District Total---,461,FOUR YEAR,Met Target,Free/Reduced-Price Meals,No
20152016,---District Total---,461,FOUR YEAR,Met Target,GAP,No
20152016,---District Total---,461,FOUR YEAR,Met Target,Hispanic,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Male,No
20152016,---District Total---,461,FOUR YEAR,Met Target,Migrant,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Native Hawaiian or Other Pacific Islander,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,Two or more races,N/A
20152016,---District Total---,461,FOUR YEAR,Met Target,White (Non-Hispanic),No
20152016,---District Total---,461,FOUR YEAR,Numerator Count,African American,
20152016,---District Total---,461,FOUR YEAR,Numerator Count,All Students,254
20152016,---District Total---,461,FOUR YEAR,Numerator Count,American Indian or Alaska Native,
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Asian,***
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Disability-With IEP (Total),18
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Female,124
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Free/Reduced-Price Meals,150
20152016,---District Total---,461,FOUR YEAR,Numerator Count,GAP,154
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Hispanic,12
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Limited English Proficiency,***
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Male,130
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Migrant,***
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FOUR YEAR,Numerator Count,Two or more races,***
20152016,---District Total---,461,FOUR YEAR,Numerator Count,White (Non-Hispanic),237
20152016,---District Total---,461,FOUR YEAR,Denominator Count,African American,
20152016,---District Total---,461,FOUR YEAR,Denominator Count,All Students,282
20152016,---District Total---,461,FOUR YEAR,Denominator Count,American Indian or Alaska Native,
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Asian,***
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Disability-With IEP (Total),27
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Female,135
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Free/Reduced-Price Meals,172
20152016,---District Total---,461,FOUR YEAR,Denominator Count,GAP,178
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Hispanic,13
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Limited English Proficiency,***
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Male,147
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Migrant,***
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Native Hawaiian or Other Pacific Islander,
20152016,---District Total---,461,FOUR YEAR,Denominator Count,Two or more races,***
