SCH_YEAR,SCH_NAME,SCH_CD,GRAD_TARGETS,DISAGG_LABEL,FOUR_YR_GRADRATE
20132014,Monroe Co High,431450,Denominator Count,GAP,77
20132014,Monroe Co High,431450,Delivery Target,GAP,
20132014,Monroe Co High,431450,Met Target,GAP,
20132014,Monroe Co High,431450,Numerator Count,GAP,73
20132014,---District Total---,431,Met Target,All Students,
20132014,---District Total---,431,Denominator Count,All Students,125
20132014,---District Total---,431,Actual Score,All Students,96.8
20132014,---District Total---,431,Numerator Count,All Students,121
20132014,---District Total---,431,Delivery Target,All Students,
20132014,---District Total---,431,Met Target,Male,
20132014,---District Total---,431,Actual Score,Male,97.3
20132014,---District Total---,431,Numerator Count,Male,72
20132014,---District Total---,431,Delivery Target,Male,
20132014,---District Total---,431,Denominator Count,Male,74
20132014,---District Total---,431,Met Target,Female,
20132014,---District Total---,431,Actual Score,Female,96.1
20132014,---District Total---,431,Delivery Target,Female,
20132014,---District Total---,431,Denominator Count,Female,51
20132014,---District Total---,431,Numerator Count,Female,49
20132014,---District Total---,431,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,431,Denominator Count,White (Non-Hispanic),118
20132014,---District Total---,431,Actual Score,White (Non-Hispanic),97.5
20132014,---District Total---,431,Numerator Count,White (Non-Hispanic),115
20132014,---District Total---,431,Met Target,White (Non-Hispanic),
20132014,---District Total---,431,Numerator Count,African American,***
20132014,---District Total---,431,Actual Score,African American,***
20132014,---District Total---,431,Met Target,African American,
20132014,---District Total---,431,Delivery Target,African American,
20132014,---District Total---,431,Denominator Count,African American,***
20132014,---District Total---,431,Actual Score,Hispanic,***
20132014,---District Total---,431,Delivery Target,Hispanic,
20132014,---District Total---,431,Numerator Count,Hispanic,***
20132014,---District Total---,431,Denominator Count,Hispanic,***
20132014,---District Total---,431,Met Target,Hispanic,
20132014,---District Total---,431,Actual Score,Asian,
20132014,---District Total---,431,Numerator Count,Asian,
20132014,---District Total---,431,Met Target,Asian,
20132014,---District Total---,431,Denominator Count,Asian,
20132014,---District Total---,431,Delivery Target,Asian,
20132014,---District Total---,431,Denominator Count,American Indian or Alaska Native,
20132014,---District Total---,431,Delivery Target,American Indian or Alaska Native,
20132014,---District Total---,431,Met Target,American Indian or Alaska Native,
20132014,---District Total---,431,Actual Score,American Indian or Alaska Native,
20132014,---District Total---,431,Numerator Count,American Indian or Alaska Native,
20132014,---District Total---,431,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,431,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,431,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,431,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,431,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,431,Denominator Count,Two or more races,***
20132014,---District Total---,431,Numerator Count,Two or more races,***
20132014,---District Total---,431,Delivery Target,Two or more races,
20132014,---District Total---,431,Actual Score,Two or more races,***
20132014,---District Total---,431,Met Target,Two or more races,
20132014,---District Total---,431,Delivery Target,Migrant,
20132014,---District Total---,431,Denominator Count,Migrant,***
20132014,---District Total---,431,Actual Score,Migrant,***
20132014,---District Total---,431,Met Target,Migrant,
20132014,---District Total---,431,Numerator Count,Migrant,***
20132014,---District Total---,431,Denominator Count,Limited English Proficiency,
20132014,---District Total---,431,Met Target,Limited English Proficiency,
20132014,---District Total---,431,Actual Score,Limited English Proficiency,
20132014,---District Total---,431,Delivery Target,Limited English Proficiency,
20132014,---District Total---,431,Numerator Count,Limited English Proficiency,
20132014,---District Total---,431,Denominator Count,Free/Reduced-Price Meals,76
20132014,---District Total---,431,Numerator Count,Free/Reduced-Price Meals,72
20132014,---District Total---,431,Delivery Target,Free/Reduced-Price Meals,
20132014,---District Total---,431,Actual Score,Free/Reduced-Price Meals,94.7
20132014,---District Total---,431,Met Target,Free/Reduced-Price Meals,
20132014,---District Total---,431,Numerator Count,Disability-With IEP (Total),14
20132014,---District Total---,431,Actual Score,Disability-With IEP (Total),77.8
20132014,---District Total---,431,Met Target,Disability-With IEP (Total),
20132014,---District Total---,431,Delivery Target,Disability-With IEP (Total),
20132014,---District Total---,431,Denominator Count,Disability-With IEP (Total),18
20132014,---District Total---,431,Numerator Count,GAP,73
20132014,---District Total---,431,Denominator Count,GAP,77
20132014,---District Total---,431,Delivery Target,GAP,
20132014,---District Total---,431,Met Target,GAP,
20132014,---District Total---,431,Actual Score,GAP,94.8
20132014,Montgomery County High School,435040,Actual Score,All Students,99.2
20132014,Montgomery County High School,435040,Delivery Target,All Students,
20132014,Montgomery County High School,435040,Numerator Count,All Students,234
20132014,Montgomery County High School,435040,Denominator Count,All Students,236
20132014,Montgomery County High School,435040,Met Target,All Students,
20132014,Montgomery County High School,435040,Denominator Count,Male,126
20132014,Montgomery County High School,435040,Delivery Target,Male,
20132014,Montgomery County High School,435040,Met Target,Male,
20132014,Montgomery County High School,435040,Actual Score,Male,98.4
20132014,Montgomery County High School,435040,Numerator Count,Male,124
20132014,Montgomery County High School,435040,Met Target,Female,
20132014,Montgomery County High School,435040,Denominator Count,Female,110
20132014,Montgomery County High School,435040,Delivery Target,Female,
20132014,Montgomery County High School,435040,Numerator Count,Female,110
20132014,Montgomery County High School,435040,Actual Score,Female,100.0
20132014,Montgomery County High School,435040,Delivery Target,White (Non-Hispanic),
20132014,Montgomery County High School,435040,Numerator Count,White (Non-Hispanic),219
20132014,Montgomery County High School,435040,Actual Score,White (Non-Hispanic),99.1
20132014,Montgomery County High School,435040,Met Target,White (Non-Hispanic),
20132014,Montgomery County High School,435040,Denominator Count,White (Non-Hispanic),221
20132014,Montgomery County High School,435040,Actual Score,African American,***
20132014,Montgomery County High School,435040,Met Target,African American,
20132014,Montgomery County High School,435040,Delivery Target,African American,
20132014,Montgomery County High School,435040,Denominator Count,African American,***
20132014,Montgomery County High School,435040,Numerator Count,African American,***
20132014,Montgomery County High School,435040,Denominator Count,Hispanic,***
20132014,Montgomery County High School,435040,Numerator Count,Hispanic,***
20132014,Montgomery County High School,435040,Actual Score,Hispanic,***
20132014,Montgomery County High School,435040,Met Target,Hispanic,
20132014,Montgomery County High School,435040,Delivery Target,Hispanic,
20132014,Montgomery County High School,435040,Delivery Target,Asian,
20132014,Montgomery County High School,435040,Actual Score,Asian,***
20132014,Montgomery County High School,435040,Denominator Count,Asian,***
20132014,Montgomery County High School,435040,Numerator Count,Asian,***
20132014,Montgomery County High School,435040,Met Target,Asian,
20132014,Montgomery County High School,435040,Met Target,American Indian or Alaska Native,
20132014,Montgomery County High School,435040,Actual Score,American Indian or Alaska Native,
20132014,Montgomery County High School,435040,Denominator Count,American Indian or Alaska Native,
20132014,Montgomery County High School,435040,Numerator Count,American Indian or Alaska Native,
20132014,Montgomery County High School,435040,Delivery Target,American Indian or Alaska Native,
20132014,Montgomery County High School,435040,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20132014,Montgomery County High School,435040,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Montgomery County High School,435040,Actual Score,Native Hawaiian or Other Pacific Islander,***
20132014,Montgomery County High School,435040,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20132014,Montgomery County High School,435040,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Montgomery County High School,435040,Delivery Target,Two or more races,
20132014,Montgomery County High School,435040,Actual Score,Two or more races,***
20132014,Montgomery County High School,435040,Denominator Count,Two or more races,***
20132014,Montgomery County High School,435040,Met Target,Two or more races,
20132014,Montgomery County High School,435040,Numerator Count,Two or more races,***
20132014,Montgomery County High School,435040,Met Target,Migrant,
20132014,Montgomery County High School,435040,Actual Score,Migrant,***
20132014,Montgomery County High School,435040,Delivery Target,Migrant,
20132014,Montgomery County High School,435040,Numerator Count,Migrant,***
20132014,Montgomery County High School,435040,Denominator Count,Migrant,***
20132014,Montgomery County High School,435040,Delivery Target,Limited English Proficiency,
20132014,Montgomery County High School,435040,Met Target,Limited English Proficiency,
20132014,Montgomery County High School,435040,Denominator Count,Limited English Proficiency,
20132014,Montgomery County High School,435040,Actual Score,Limited English Proficiency,
20132014,Montgomery County High School,435040,Numerator Count,Limited English Proficiency,
20132014,Montgomery County High School,435040,Met Target,Free/Reduced-Price Meals,
20132014,Montgomery County High School,435040,Denominator Count,Free/Reduced-Price Meals,124
20132014,Montgomery County High School,435040,Delivery Target,Free/Reduced-Price Meals,
20132014,Montgomery County High School,435040,Actual Score,Free/Reduced-Price Meals,99.2
20132014,Montgomery County High School,435040,Numerator Count,Free/Reduced-Price Meals,123
20132014,Montgomery County High School,435040,Numerator Count,Disability-With IEP (Total),16
20132014,Montgomery County High School,435040,Actual Score,Disability-With IEP (Total),100.0
20132014,Montgomery County High School,435040,Delivery Target,Disability-With IEP (Total),
20132014,Montgomery County High School,435040,Denominator Count,Disability-With IEP (Total),16
20132014,Montgomery County High School,435040,Met Target,Disability-With IEP (Total),
20132014,Montgomery County High School,435040,Numerator Count,GAP,128
20132014,Montgomery County High School,435040,Actual Score,GAP,99.2
20132014,Montgomery County High School,435040,Met Target,GAP,
20132014,Montgomery County High School,435040,Denominator Count,GAP,129
20132014,Montgomery County High School,435040,Delivery Target,GAP,
20132014,---District Total---,435,Denominator Count,All Students,265
20132014,---District Total---,435,Met Target,All Students,
20132014,---District Total---,435,Numerator Count,All Students,249
20132014,---District Total---,435,Delivery Target,All Students,
20132014,---District Total---,435,Actual Score,All Students,94.0
20132014,---District Total---,435,Denominator Count,Male,139
20132014,---District Total---,435,Numerator Count,Male,129
20132014,---District Total---,435,Met Target,Male,
20132014,---District Total---,435,Actual Score,Male,92.8
20132014,---District Total---,435,Delivery Target,Male,
20132014,---District Total---,435,Numerator Count,Female,120
20132014,---District Total---,435,Actual Score,Female,95.2
20132014,---District Total---,435,Delivery Target,Female,
20132014,---District Total---,435,Met Target,Female,
20132014,---District Total---,435,Denominator Count,Female,126
20132014,---District Total---,435,Denominator Count,White (Non-Hispanic),249
20132014,---District Total---,435,Met Target,White (Non-Hispanic),
20132014,---District Total---,435,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,435,Actual Score,White (Non-Hispanic),93.6
20132014,---District Total---,435,Numerator Count,White (Non-Hispanic),233
20132014,---District Total---,435,Delivery Target,African American,
20132014,---District Total---,435,Denominator Count,African American,***
20132014,---District Total---,435,Numerator Count,African American,***
20132014,---District Total---,435,Met Target,African American,
20132014,---District Total---,435,Actual Score,African American,***
20132014,---District Total---,435,Numerator Count,Hispanic,10
20132014,---District Total---,435,Met Target,Hispanic,
20132014,---District Total---,435,Actual Score,Hispanic,100.0
20132014,---District Total---,435,Delivery Target,Hispanic,
20132014,---District Total---,435,Denominator Count,Hispanic,10
20132014,---District Total---,435,Met Target,Asian,
20132014,---District Total---,435,Actual Score,Asian,***
20132014,---District Total---,435,Numerator Count,Asian,***
20132014,---District Total---,435,Delivery Target,Asian,
20132014,---District Total---,435,Denominator Count,Asian,***
20132014,---District Total---,435,Denominator Count,American Indian or Alaska Native,
20132014,---District Total---,435,Actual Score,American Indian or Alaska Native,
20132014,---District Total---,435,Met Target,American Indian or Alaska Native,
20132014,---District Total---,435,Numerator Count,American Indian or Alaska Native,
20132014,---District Total---,435,Delivery Target,American Indian or Alaska Native,
20132014,---District Total---,435,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,435,Actual Score,Native Hawaiian or Other Pacific Islander,***
20132014,---District Total---,435,Numerator Count,Native Hawaiian or Other Pacific Islander,***
20132014,---District Total---,435,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,435,Denominator Count,Native Hawaiian or Other Pacific Islander,***
20132014,---District Total---,435,Met Target,Two or more races,
20132014,---District Total---,435,Actual Score,Two or more races,***
20132014,---District Total---,435,Numerator Count,Two or more races,***
20132014,---District Total---,435,Delivery Target,Two or more races,
20132014,---District Total---,435,Denominator Count,Two or more races,***
20132014,---District Total---,435,Delivery Target,Migrant,
20132014,---District Total---,435,Numerator Count,Migrant,***
20132014,---District Total---,435,Met Target,Migrant,
20132014,---District Total---,435,Actual Score,Migrant,***
20132014,---District Total---,435,Denominator Count,Migrant,***
20132014,---District Total---,435,Denominator Count,Limited English Proficiency,
20132014,---District Total---,435,Met Target,Limited English Proficiency,
20132014,---District Total---,435,Actual Score,Limited English Proficiency,
20132014,---District Total---,435,Delivery Target,Limited English Proficiency,
20132014,---District Total---,435,Numerator Count,Limited English Proficiency,
20132014,---District Total---,435,Delivery Target,Free/Reduced-Price Meals,
20132014,---District Total---,435,Denominator Count,Free/Reduced-Price Meals,143
20132014,---District Total---,435,Met Target,Free/Reduced-Price Meals,
20132014,---District Total---,435,Numerator Count,Free/Reduced-Price Meals,132
20132014,---District Total---,435,Actual Score,Free/Reduced-Price Meals,92.3
20132014,---District Total---,435,Numerator Count,Disability-With IEP (Total),18
20132014,---District Total---,435,Met Target,Disability-With IEP (Total),
20132014,---District Total---,435,Actual Score,Disability-With IEP (Total),100.0
20132014,---District Total---,435,Delivery Target,Disability-With IEP (Total),
20132014,---District Total---,435,Denominator Count,Disability-With IEP (Total),18
20132014,---District Total---,435,Met Target,GAP,
20132014,---District Total---,435,Numerator Count,GAP,138
20132014,---District Total---,435,Delivery Target,GAP,
20132014,---District Total---,435,Actual Score,GAP,92.6
20132014,---District Total---,435,Denominator Count,GAP,149
20132014,Morgan County High School,441150,Numerator Count,All Students,116
20132014,Morgan County High School,441150,Actual Score,All Students,90.6
20132014,Morgan County High School,441150,Delivery Target,All Students,
20132014,Morgan County High School,441150,Denominator Count,All Students,128
20132014,Morgan County High School,441150,Met Target,All Students,
20132014,Morgan County High School,441150,Actual Score,Male,93.8
20132014,Morgan County High School,441150,Numerator Count,Male,60
20132014,Morgan County High School,441150,Denominator Count,Male,64
20132014,Morgan County High School,441150,Delivery Target,Male,
20132014,Morgan County High School,441150,Met Target,Male,
20132014,Morgan County High School,441150,Delivery Target,Female,
20132014,Morgan County High School,441150,Met Target,Female,
20132014,Morgan County High School,441150,Denominator Count,Female,64
20132014,Morgan County High School,441150,Numerator Count,Female,56
20132014,Morgan County High School,441150,Actual Score,Female,87.5
20132014,Morgan County High School,441150,Denominator Count,White (Non-Hispanic),125
20132014,Morgan County High School,441150,Numerator Count,White (Non-Hispanic),113
20132014,Morgan County High School,441150,Delivery Target,White (Non-Hispanic),
20132014,Morgan County High School,441150,Met Target,White (Non-Hispanic),
20132014,Morgan County High School,441150,Actual Score,White (Non-Hispanic),90.4
20132014,Morgan County High School,441150,Numerator Count,African American,***
20132014,Morgan County High School,441150,Met Target,African American,
20132014,Morgan County High School,441150,Delivery Target,African American,
20132014,Morgan County High School,441150,Denominator Count,African American,***
20132014,Morgan County High School,441150,Actual Score,African American,***
20132014,Morgan County High School,441150,Delivery Target,Hispanic,
20132014,Morgan County High School,441150,Denominator Count,Hispanic,***
20132014,Morgan County High School,441150,Actual Score,Hispanic,***
20132014,Morgan County High School,441150,Met Target,Hispanic,
20132014,Morgan County High School,441150,Numerator Count,Hispanic,***
20132014,Morgan County High School,441150,Actual Score,Asian,
20132014,Morgan County High School,441150,Met Target,Asian,
20132014,Morgan County High School,441150,Delivery Target,Asian,
20132014,Morgan County High School,441150,Numerator Count,Asian,
20132014,Morgan County High School,441150,Denominator Count,Asian,
20132014,Morgan County High School,441150,Actual Score,American Indian or Alaska Native,
20132014,Morgan County High School,441150,Met Target,American Indian or Alaska Native,
20132014,Morgan County High School,441150,Numerator Count,American Indian or Alaska Native,
20132014,Morgan County High School,441150,Denominator Count,American Indian or Alaska Native,
20132014,Morgan County High School,441150,Delivery Target,American Indian or Alaska Native,
20132014,Morgan County High School,441150,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Morgan County High School,441150,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Morgan County High School,441150,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Morgan County High School,441150,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Morgan County High School,441150,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Morgan County High School,441150,Delivery Target,Two or more races,
20132014,Morgan County High School,441150,Met Target,Two or more races,
20132014,Morgan County High School,441150,Actual Score,Two or more races,
20132014,Morgan County High School,441150,Numerator Count,Two or more races,
20132014,Morgan County High School,441150,Denominator Count,Two or more races,
20132014,Morgan County High School,441150,Delivery Target,Migrant,
20132014,Morgan County High School,441150,Numerator Count,Migrant,
20132014,Morgan County High School,441150,Met Target,Migrant,
20132014,Morgan County High School,441150,Actual Score,Migrant,
20132014,Morgan County High School,441150,Denominator Count,Migrant,
20132014,Morgan County High School,441150,Denominator Count,Limited English Proficiency,***
20132014,Morgan County High School,441150,Met Target,Limited English Proficiency,
20132014,Morgan County High School,441150,Actual Score,Limited English Proficiency,***
20132014,Morgan County High School,441150,Numerator Count,Limited English Proficiency,***
20132014,Morgan County High School,441150,Delivery Target,Limited English Proficiency,
20132014,Morgan County High School,441150,Denominator Count,Free/Reduced-Price Meals,94
20132014,Morgan County High School,441150,Numerator Count,Free/Reduced-Price Meals,82
20132014,Morgan County High School,441150,Met Target,Free/Reduced-Price Meals,
20132014,Morgan County High School,441150,Delivery Target,Free/Reduced-Price Meals,
20132014,Morgan County High School,441150,Actual Score,Free/Reduced-Price Meals,87.2
20132014,Morgan County High School,441150,Numerator Count,Disability-With IEP (Total),***
20132014,Morgan County High School,441150,Actual Score,Disability-With IEP (Total),***
20132014,Morgan County High School,441150,Delivery Target,Disability-With IEP (Total),
20132014,Morgan County High School,441150,Denominator Count,Disability-With IEP (Total),***
20132014,Morgan County High School,441150,Met Target,Disability-With IEP (Total),
20132014,Morgan County High School,441150,Met Target,GAP,
20132014,Morgan County High School,441150,Numerator Count,GAP,82
20132014,Morgan County High School,441150,Denominator Count,GAP,94
20132014,Morgan County High School,441150,Delivery Target,GAP,
20132014,Morgan County High School,441150,Actual Score,GAP,87.2
20132014,---District Total---,441,Delivery Target,All Students,
20132014,---District Total---,441,Actual Score,All Students,90.6
20132014,---District Total---,441,Numerator Count,All Students,116
20132014,---District Total---,441,Denominator Count,All Students,128
20132014,---District Total---,441,Met Target,All Students,
20132014,---District Total---,441,Actual Score,Male,93.8
20132014,---District Total---,441,Numerator Count,Male,60
20132014,---District Total---,441,Denominator Count,Male,64
20132014,---District Total---,441,Delivery Target,Male,
20132014,---District Total---,441,Met Target,Male,
20132014,---District Total---,441,Delivery Target,Female,
20132014,---District Total---,441,Met Target,Female,
20132014,---District Total---,441,Denominator Count,Female,64
20132014,---District Total---,441,Actual Score,Female,87.5
20132014,---District Total---,441,Numerator Count,Female,56
20132014,---District Total---,441,Denominator Count,White (Non-Hispanic),125
20132014,---District Total---,441,Numerator Count,White (Non-Hispanic),113
20132014,---District Total---,441,Delivery Target,White (Non-Hispanic),
20132014,---District Total---,441,Actual Score,White (Non-Hispanic),90.4
20132014,---District Total---,441,Met Target,White (Non-Hispanic),
20132014,---District Total---,441,Delivery Target,African American,
20132014,---District Total---,441,Numerator Count,African American,***
20132014,---District Total---,441,Denominator Count,African American,***
20132014,---District Total---,441,Met Target,African American,
20132014,---District Total---,441,Actual Score,African American,***
20132014,---District Total---,441,Actual Score,Hispanic,***
20132014,---District Total---,441,Denominator Count,Hispanic,***
20132014,---District Total---,441,Numerator Count,Hispanic,***
20132014,---District Total---,441,Delivery Target,Hispanic,
20132014,---District Total---,441,Met Target,Hispanic,
20132014,---District Total---,441,Actual Score,Asian,
20132014,---District Total---,441,Delivery Target,Asian,
20132014,---District Total---,441,Numerator Count,Asian,
20132014,---District Total---,441,Met Target,Asian,
20132014,---District Total---,441,Denominator Count,Asian,
20132014,---District Total---,441,Met Target,American Indian or Alaska Native,
20132014,---District Total---,441,Denominator Count,American Indian or Alaska Native,
20132014,---District Total---,441,Numerator Count,American Indian or Alaska Native,
20132014,---District Total---,441,Actual Score,American Indian or Alaska Native,
20132014,---District Total---,441,Delivery Target,American Indian or Alaska Native,
20132014,---District Total---,441,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,441,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,441,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,441,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,441,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,---District Total---,441,Actual Score,Two or more races,
20132014,---District Total---,441,Delivery Target,Two or more races,
20132014,---District Total---,441,Met Target,Two or more races,
20132014,---District Total---,441,Numerator Count,Two or more races,
20132014,---District Total---,441,Denominator Count,Two or more races,
20132014,---District Total---,441,Met Target,Migrant,
20132014,---District Total---,441,Numerator Count,Migrant,
20132014,---District Total---,441,Delivery Target,Migrant,
20132014,---District Total---,441,Denominator Count,Migrant,
20132014,---District Total---,441,Actual Score,Migrant,
20132014,---District Total---,441,Denominator Count,Limited English Proficiency,***
20132014,---District Total---,441,Actual Score,Limited English Proficiency,***
20132014,---District Total---,441,Delivery Target,Limited English Proficiency,
20132014,---District Total---,441,Met Target,Limited English Proficiency,
20132014,---District Total---,441,Numerator Count,Limited English Proficiency,***
20132014,---District Total---,441,Numerator Count,Free/Reduced-Price Meals,82
20132014,---District Total---,441,Met Target,Free/Reduced-Price Meals,
20132014,---District Total---,441,Denominator Count,Free/Reduced-Price Meals,94
20132014,---District Total---,441,Delivery Target,Free/Reduced-Price Meals,
20132014,---District Total---,441,Actual Score,Free/Reduced-Price Meals,87.2
20132014,---District Total---,441,Denominator Count,Disability-With IEP (Total),***
20132014,---District Total---,441,Numerator Count,Disability-With IEP (Total),***
20132014,---District Total---,441,Actual Score,Disability-With IEP (Total),***
20132014,---District Total---,441,Met Target,Disability-With IEP (Total),
20132014,---District Total---,441,Delivery Target,Disability-With IEP (Total),
20132014,---District Total---,441,Numerator Count,GAP,82
20132014,---District Total---,441,Met Target,GAP,
20132014,---District Total---,441,Delivery Target,GAP,
20132014,---District Total---,441,Denominator Count,GAP,94
20132014,---District Total---,441,Actual Score,GAP,87.2
20132014,Muhlenberg County High School,445175,Delivery Target,All Students,
20132014,Muhlenberg County High School,445175,Denominator Count,All Students,353
20132014,Muhlenberg County High School,445175,Numerator Count,All Students,318
20132014,Muhlenberg County High School,445175,Met Target,All Students,
20132014,Muhlenberg County High School,445175,Actual Score,All Students,90.1
20132014,Muhlenberg County High School,445175,Actual Score,Male,90.7
20132014,Muhlenberg County High School,445175,Met Target,Male,
20132014,Muhlenberg County High School,445175,Delivery Target,Male,
20132014,Muhlenberg County High School,445175,Denominator Count,Male,172
20132014,Muhlenberg County High School,445175,Numerator Count,Male,156
20132014,Muhlenberg County High School,445175,Delivery Target,Female,
20132014,Muhlenberg County High School,445175,Actual Score,Female,89.5
20132014,Muhlenberg County High School,445175,Numerator Count,Female,162
20132014,Muhlenberg County High School,445175,Denominator Count,Female,181
20132014,Muhlenberg County High School,445175,Met Target,Female,
20132014,Muhlenberg County High School,445175,Met Target,White (Non-Hispanic),
20132014,Muhlenberg County High School,445175,Delivery Target,White (Non-Hispanic),
20132014,Muhlenberg County High School,445175,Actual Score,White (Non-Hispanic),90.3
20132014,Muhlenberg County High School,445175,Numerator Count,White (Non-Hispanic),290
20132014,Muhlenberg County High School,445175,Denominator Count,White (Non-Hispanic),321
20132014,Muhlenberg County High School,445175,Actual Score,African American,87.5
20132014,Muhlenberg County High School,445175,Met Target,African American,
20132014,Muhlenberg County High School,445175,Numerator Count,African American,21
20132014,Muhlenberg County High School,445175,Delivery Target,African American,
20132014,Muhlenberg County High School,445175,Denominator Count,African American,24
20132014,Muhlenberg County High School,445175,Numerator Count,Hispanic,***
20132014,Muhlenberg County High School,445175,Actual Score,Hispanic,***
20132014,Muhlenberg County High School,445175,Met Target,Hispanic,
20132014,Muhlenberg County High School,445175,Denominator Count,Hispanic,***
20132014,Muhlenberg County High School,445175,Delivery Target,Hispanic,
20132014,Muhlenberg County High School,445175,Actual Score,Asian,
20132014,Muhlenberg County High School,445175,Denominator Count,Asian,
20132014,Muhlenberg County High School,445175,Delivery Target,Asian,
20132014,Muhlenberg County High School,445175,Numerator Count,Asian,
20132014,Muhlenberg County High School,445175,Met Target,Asian,
20132014,Muhlenberg County High School,445175,Numerator Count,American Indian or Alaska Native,
20132014,Muhlenberg County High School,445175,Denominator Count,American Indian or Alaska Native,
20132014,Muhlenberg County High School,445175,Met Target,American Indian or Alaska Native,
20132014,Muhlenberg County High School,445175,Delivery Target,American Indian or Alaska Native,
20132014,Muhlenberg County High School,445175,Actual Score,American Indian or Alaska Native,
20132014,Muhlenberg County High School,445175,Delivery Target,Native Hawaiian or Other Pacific Islander,
20132014,Muhlenberg County High School,445175,Met Target,Native Hawaiian or Other Pacific Islander,
20132014,Muhlenberg County High School,445175,Denominator Count,Native Hawaiian or Other Pacific Islander,
20132014,Muhlenberg County High School,445175,Actual Score,Native Hawaiian or Other Pacific Islander,
20132014,Muhlenberg County High School,445175,Numerator Count,Native Hawaiian or Other Pacific Islander,
20132014,Muhlenberg County High School,445175,Met Target,Two or more races,
20132014,Muhlenberg County High School,445175,Numerator Count,Two or more races,***
20132014,Muhlenberg County High School,445175,Actual Score,Two or more races,***
20132014,Muhlenberg County High School,445175,Delivery Target,Two or more races,
20132014,Muhlenberg County High School,445175,Denominator Count,Two or more races,***
20132014,Muhlenberg County High School,445175,Numerator Count,Migrant,
20132014,Muhlenberg County High School,445175,Actual Score,Migrant,
20132014,Muhlenberg County High School,445175,Met Target,Migrant,
20132014,Muhlenberg County High School,445175,Delivery Target,Migrant,
20132014,Muhlenberg County High School,445175,Denominator Count,Migrant,
20132014,Muhlenberg County High School,445175,Delivery Target,Limited English Proficiency,
20132014,Muhlenberg County High School,445175,Numerator Count,Limited English Proficiency,
20132014,Muhlenberg County High School,445175,Met Target,Limited English Proficiency,
20132014,Muhlenberg County High School,445175,Actual Score,Limited English Proficiency,
20132014,Muhlenberg County High School,445175,Denominator Count,Limited English Proficiency,
20132014,Muhlenberg County High School,445175,Met Target,Free/Reduced-Price Meals,
20132014,Muhlenberg County High School,445175,Numerator Count,Free/Reduced-Price Meals,147
20132014,Muhlenberg County High School,445175,Denominator Count,Free/Reduced-Price Meals,169
20132014,Muhlenberg County High School,445175,Delivery Target,Free/Reduced-Price Meals,
20132014,Muhlenberg County High School,445175,Actual Score,Free/Reduced-Price Meals,87.0
20132014,Muhlenberg County High School,445175,Numerator Count,Disability-With IEP (Total),28
20132014,Muhlenberg County High School,445175,Actual Score,Disability-With IEP (Total),80.0
20132014,Muhlenberg County High School,445175,Denominator Count,Disability-With IEP (Total),35
20132014,Muhlenberg County High School,445175,Delivery Target,Disability-With IEP (Total),
20132014,Muhlenberg County High School,445175,Met Target,Disability-With IEP (Total),
20132014,Muhlenberg County High School,445175,Actual Score,GAP,86.8
20132014,Muhlenberg County High School,445175,Delivery Target,GAP,
20132014,Muhlenberg County High School,445175,Denominator Count,GAP,190
20132014,Muhlenberg County High School,445175,Numerator Count,GAP,165
20132014,Muhlenberg County High School,445175,Met Target,GAP,
20132014,---District Total---,445,Delivery Target,All Students,
20132014,---District Total---,445,Denominator Count,All Students,359
20132014,---District Total---,445,Actual Score,All Students,88.6
20132014,---District Total---,445,Numerator Count,All Students,318
20132014,---District Total---,445,Met Target,All Students,
20132014,---District Total---,445,Actual Score,Male,88.6
20132014,---District Total---,445,Numerator Count,Male,156
20132014,---District Total---,445,Denominator Count,Male,176
20132014,---District Total---,445,Delivery Target,Male,
20132014,---District Total---,445,Met Target,Male,
20132014,---District Total---,445,Numerator Count,Female,162
20132014,---District Total---,445,Actual Score,Female,88.5
20132014,---District Total---,445,Delivery Target,Female,
20132014,---District Total---,445,Denominator Count,Female,183
20132014,---District Total---,445,Met Target,Female,
